frame_idx,file_name,status,iou,gt_ann_id,gt_class_name,gt_x1,gt_y1,gt_x2,gt_y2,pred_class_id,pred_class_name,pred_conf,pred_x1,pred_y1,pred_x2,pred_y2
276,0407_frame_0276.jpg,TP,0.9479558425606259,380,unripe,1463.0,686.0,1621.58,824.88,1,unripe,0.89306640625,1459.0,686.5,1620.0,827.0
276,0407_frame_0276.jpg,TP,0.8696312801048685,381,unripe,1827.0,490.0,1917.51,593.97,1,unripe,0.8603515625,1825.0,489.0,1915.0,603.0
276,0407_frame_0276.jpg,TP,0.8636101586915761,376,ripe,1524.0,627.0,1658.0,734.0,0,ripe,0.57373046875,1525.0,626.0,1662.0,745.5
276,0407_frame_0276.jpg,FN,,379,ripe,1753.0,357.0,1815.0,422.0,,,,,,,
276,0407_frame_0276.jpg,FN,,382,unripe,1647.0,362.0,1761.7,429.1,,,,,,,
282,0407_frame_0282.jpg,TP,0.9707089050308736,276,ripe,1349.0,683.0,1467.0,809.0,0,ripe,0.90380859375,1351.0,683.0,1466.0,808.5
282,0407_frame_0282.jpg,TP,0.9495226391907899,277,ripe,1684.0,507.0,1807.0,632.0,0,ripe,0.947265625,1683.0,506.0,1809.0,629.5
282,0407_frame_0282.jpg,TP,0.9395868537321782,281,unripe,1803.0,488.0,1894.9,595.52,1,unripe,0.859375,1803.0,490.0,1896.0,599.0
282,0407_frame_0282.jpg,TP,0.9143719806762732,275,ripe,1500.0,623.0,1634.0,736.0,0,ripe,0.6826171875,1499.0,622.0,1637.0,742.0
282,0407_frame_0282.jpg,TP,0.880693313258299,279,unripe,1431.0,681.0,1593.29,818.14,1,unripe,0.8681640625,1432.0,687.5,1591.0,826.5
282,0407_frame_0282.jpg,FN,,278,ripe,1735.0,357.0,1798.0,425.0,,,,,,,
282,0407_frame_0282.jpg,FN,,280,unripe,1637.0,361.0,1746.75,426.52,,,,,,,
288,0407_frame_0288.jpg,TP,0.9503122454520125,299,ripe,1329.0,682.0,1445.0,809.0,0,ripe,0.91845703125,1330.0,683.0,1442.0,808.0
288,0407_frame_0288.jpg,TP,0.9482686016001458,300,ripe,1665.0,509.0,1789.0,631.0,0,ripe,0.61865234375,1666.0,506.5,1789.0,628.0
288,0407_frame_0288.jpg,TP,0.9353247406104269,303,unripe,1787.0,490.0,1878.53,600.66,1,unripe,0.75439453125,1785.0,491.5,1880.0,602.5
288,0407_frame_0288.jpg,TP,0.8969158420125849,298,ripe,1483.0,622.0,1617.0,738.0,0,ripe,0.7373046875,1480.0,622.0,1617.0,748.5
288,0407_frame_0288.jpg,TP,0.8469200750531829,302,unripe,1411.0,681.0,1570.24,814.92,1,unripe,0.90966796875,1410.0,688.5,1573.0,827.0
288,0407_frame_0288.jpg,FN,,301,ripe,1720.0,359.0,1786.0,430.0,,,,,,,
288,0407_frame_0288.jpg,FN,,304,unripe,1626.0,365.0,1731.78,436.83,,,,,,,
288,0407_frame_0288.jpg,FP,,,,,,,,0,ripe,0.2193603515625,1666.0,507.0,1790.0,626.5
294,0407_frame_0294.jpg,TP,0.8835029362935549,171,unripe,1766.0,487.0,1866.1,592.37,1,unripe,0.80517578125,1770.0,489.0,1866.0,599.5
294,0407_frame_0294.jpg,TP,0.8805095196465554,169,unripe,1392.0,680.0,1557.77,810.21,1,unripe,0.89453125,1392.0,683.5,1556.0,822.5
294,0407_frame_0294.jpg,TP,0.8387935316430709,172,ripe,1315.0,674.0,1435.05,802.89,0,ripe,0.89013671875,1318.0,681.5,1425.0,803.0
294,0407_frame_0294.jpg,TP,0.8292603341438011,174,ripe,1655.0,505.0,1775.05,613.38,0,ripe,0.94384765625,1650.0,505.5,1777.0,628.0
294,0407_frame_0294.jpg,TP,0.7028495827337723,173,ripe,1473.0,627.0,1600.01,723.15,0,ripe,0.73583984375,1470.0,619.0,1609.0,744.0
294,0407_frame_0294.jpg,FN,,170,unripe,1602.0,366.0,1721.29,427.72,,,,,,,
294,0407_frame_0294.jpg,FN,,175,ripe,1706.0,356.0,1773.74,429.57,,,,,,,
300,0407_frame_0300.jpg,TP,0.9484201200904978,237,ripe,1637.0,505.0,1760.0,625.0,0,ripe,0.921875,1636.0,504.0,1762.0,622.5
300,0407_frame_0300.jpg,TP,0.9474716518540639,235,ripe,1456.0,618.0,1588.0,737.0,0,ripe,0.85107421875,1457.0,619.0,1592.0,738.0
300,0407_frame_0300.jpg,TP,0.9403837703236457,236,ripe,1301.0,680.0,1413.0,800.0,0,ripe,0.89697265625,1304.0,678.0,1411.0,800.0
300,0407_frame_0300.jpg,TP,0.9040195424816838,241,unripe,1754.0,487.0,1854.21,591.6800000000001,1,unripe,0.73046875,1756.0,487.5,1851.0,596.5
300,0407_frame_0300.jpg,TP,0.9039506214825692,239,unripe,1377.0,676.0,1542.74,810.3,1,unripe,0.93310546875,1376.0,680.5,1540.0,816.5
300,0407_frame_0300.jpg,FN,,238,ripe,1696.0,356.0,1765.0,445.0,,,,,,,
300,0407_frame_0300.jpg,FN,,240,unripe,1593.0,361.0,1710.86,425.1,,,,,,,
306,0407_frame_0306.jpg,TP,0.9447314049586166,369,ripe,1624.0,506.0,1748.0,626.0,0,ripe,0.2744140625,1624.0,504.0,1751.0,624.0
306,0407_frame_0306.jpg,TP,0.9359212825858105,370,unripe,1361.0,676.0,1525.63,812.24,1,unripe,0.87939453125,1362.0,679.0,1525.0,817.0
306,0407_frame_0306.jpg,TP,0.8779967772142586,371,ripe,1290.0,673.0,1387.0,800.11,0,ripe,0.8408203125,1290.0,678.5,1396.0,800.0
306,0407_frame_0306.jpg,TP,0.8772222610831572,375,unripe,1741.0,487.0,1841.7,590.66,1,unripe,0.67333984375,1746.0,489.0,1840.0,595.5
306,0407_frame_0306.jpg,TP,0.6459539925372726,374,ripe,1466.0,622.0,1575.59,716.78,0,ripe,0.67041015625,1446.0,618.5,1580.0,738.5
306,0407_frame_0306.jpg,FN,,372,ripe,1687.0,358.0,1757.84,441.42,,,,,,,
306,0407_frame_0306.jpg,FN,,373,unripe,1592.0,359.0,1697.64,434.28,,,,,,,
306,0407_frame_0306.jpg,FP,,,,,,,,0,ripe,0.73388671875,1624.0,504.0,1751.0,622.5
312,0407_frame_0312.jpg,TP,0.9601049868765774,133,ripe,1612.0,507.0,1736.0,625.0,0,ripe,0.9423828125,1611.0,505.0,1738.0,625.0
312,0407_frame_0312.jpg,TP,0.9411589453299007,132,ripe,1432.0,618.0,1567.0,735.0,0,ripe,0.77197265625,1432.0,617.5,1569.0,740.0
312,0407_frame_0312.jpg,TP,0.9370811905873558,134,ripe,1678.0,359.0,1747.0,452.0,0,ripe,0.316650390625,1680.0,360.0,1747.0,449.75
312,0407_frame_0312.jpg,TP,0.9293446013647104,135,unripe,1351.0,676.0,1510.52,815.11,1,unripe,0.88916015625,1346.0,679.0,1514.0,815.0
312,0407_frame_0312.jpg,TP,0.9234031963294406,136,unripe,1728.0,487.0,1832.22,595.39,1,unripe,0.8515625,1733.0,489.0,1832.0,596.5
312,0407_frame_0312.jpg,TP,0.9139288623404124,131,ripe,1276.0,680.0,1377.0,799.0,0,ripe,0.87646484375,1278.0,678.5,1383.0,799.0
312,0407_frame_0312.jpg,FN,,137,unripe,1577.0,361.0,1689.56,453.37,,,,,,,
318,0407_frame_0318.jpg,TP,0.964719179984228,167,unripe,1721.0,487.0,1820.49,595.85,1,unripe,0.8193359375,1723.0,488.0,1820.0,596.0
318,0407_frame_0318.jpg,TP,0.9462616822429354,163,ripe,1421.0,616.0,1557.0,737.0,0,ripe,0.5078125,1422.0,617.0,1558.0,741.0
318,0407_frame_0318.jpg,TP,0.9403969418566893,166,unripe,1335.0,676.0,1499.76,809.26,1,unripe,0.857421875,1335.0,674.5,1500.0,816.0
318,0407_frame_0318.jpg,TP,0.9325414756955049,164,ripe,1601.0,506.0,1725.0,626.0,0,ripe,0.9150390625,1601.0,503.0,1727.0,622.5
318,0407_frame_0318.jpg,TP,0.8921017402944431,162,ripe,1267.0,676.0,1365.0,795.0,0,ripe,0.82666015625,1266.0,675.0,1371.0,799.5
318,0407_frame_0318.jpg,FN,,165,ripe,1670.0,357.0,1740.0,452.0,,,,,,,
318,0407_frame_0318.jpg,FN,,168,unripe,1570.0,364.0,1681.81,437.93,,,,,,,
324,0407_frame_0324.jpg,TP,0.9534342254819914,156,unripe,1322.0,674.0,1487.08,808.74,1,unripe,0.77099609375,1322.0,675.0,1488.0,813.5
324,0407_frame_0324.jpg,TP,0.925011276310081,157,unripe,1709.0,488.0,1810.27,592.22,1,unripe,0.755859375,1712.0,489.0,1809.0,595.0
324,0407_frame_0324.jpg,TP,0.8700325790974537,158,ripe,1592.0,504.0,1714.25,613.77,0,ripe,0.90478515625,1589.0,504.0,1717.0,624.5
324,0407_frame_0324.jpg,TP,0.8068134762601383,160,ripe,1408.0,618.0,1542.04,723.61,0,ripe,0.4091796875,1411.0,617.5,1549.0,739.5
324,0407_frame_0324.jpg,TP,0.7763557370983925,155,ripe,1256.0,671.0,1372.88,793.08,0,ripe,0.85205078125,1257.0,677.0,1355.0,797.0
324,0407_frame_0324.jpg,FN,,159,ripe,1658.0,360.0,1731.35,446.7,,,,,,,
324,0407_frame_0324.jpg,FN,,161,unripe,1554.0,363.0,1671.4,432.36,,,,,,,
330,0407_frame_0330.jpg,TP,0.9429388033639365,354,unripe,1309.0,673.0,1475.85,808.88,1,unripe,0.86376953125,1308.0,674.0,1475.0,814.5
330,0407_frame_0330.jpg,TP,0.8892454172646799,355,unripe,1695.0,486.0,1800.71,592.78,1,unripe,0.8505859375,1702.0,487.5,1801.0,596.5
330,0407_frame_0330.jpg,TP,0.848236080967386,357,ripe,1578.0,502.0,1701.33,611.99,0,ripe,0.9072265625,1577.0,503.5,1708.0,622.5
330,0407_frame_0330.jpg,TP,0.7778262161599357,358,ripe,1244.0,674.0,1328.89,795.46,0,ripe,0.8056640625,1247.0,674.0,1348.0,797.0
330,0407_frame_0330.jpg,TP,0.742441519925815,359,ripe,1402.0,618.0,1533.34,718.64,0,ripe,0.546875,1397.0,615.0,1540.0,739.5
330,0407_frame_0330.jpg,FN,,356,ripe,1643.0,358.0,1723.89,451.97,,,,,,,
330,0407_frame_0330.jpg,FN,,360,unripe,1538.0,361.0,1663.1,456.28,,,,,,,
